SL_NO,RESERVOIR,YEAR,WEEK_NO,FLOW_DATE,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,UNIQUE_KEY
564,Harangi,2011,7,12-FEB-2011,4.04,2838.77,52,0,Harangi_2011_712-FEB-2011
565,Harangi,2011,7,13-FEB-2011,4.04,2838.79,39,0,Harangi_2011_713-FEB-2011
566,Harangi,2011,7,14-FEB-2011,4.04,2838.81,41,0,Harangi_2011_714-FEB-2011
567,Harangi,2011,7,15-FEB-2011,4.05,2838.83,40,0,Harangi_2011_715-FEB-2011
568,Harangi,2011,7,16-FEB-2011,4.05,2838.86,52,0,Harangi_2011_716-FEB-2011
569,Harangi,2011,7,17-FEB-2011,4.05,2838.90,64,0,Harangi_2011_717-FEB-2011
570,Harangi,2011,7,18-FEB-2011,4.05,2838.91,28,0,Harangi_2011_718-FEB-2011
655,Harangi,2011,8,19-FEB-2011,4.06,2838.94,52,0,Harangi_2011_819-FEB-2011
656,Harangi,2011,8,20-FEB-2011,4.06,2838.97,52,0,Harangi_2011_820-FEB-2011
657,Harangi,2011,8,21-FEB-2011,4.06,2838.99,40,0,Harangi_2011_821-FEB-2011
658,Harangi,2011,8,22-FEB-2011,4.07,2839.02,52,0,Harangi_2011_822-FEB-2011
659,Harangi,2011,8,23-FEB-2011,4.07,2839.04,40,0,Harangi_2011_823-FEB-2011
660,Harangi,2011,8,24-FEB-2011,4.07,2839.06,40,0,Harangi_2011_824-FEB-2011
661,Harangi,2011,8,25-FEB-2011,4.08,2839.13,100,0,Harangi_2011_825-FEB-2011
746,Harangi,2011,9,26-FEB-2011,4.10,2839.33,256,0,Harangi_2011_926-FEB-2011
747,Harangi,2011,9,27-FEB-2011,4.10,2839.35,40,0,Harangi_2011_927-FEB-2011
748,Harangi,2011,9,28-FEB-2011,4.10,2839.36,28,0,Harangi_2011_928-FEB-2011
749,Harangi,2011,9,01-MAR-2011,4.10,2839.39,52,0,Harangi_2011_901-MAR-2011
750,Harangi,2011,9,02-MAR-2011,4.11,2839.41,40,0,Harangi_2011_902-MAR-2011
751,Harangi,2011,9,03-MAR-2011,4.11,2839.41,22,0,Harangi_2011_903-MAR-2011
752,Harangi,2011,9,04-MAR-2011,4.11,2839.42,34,0,Harangi_2011_904-MAR-2011
837,Harangi,2011,10,05-MAR-2011,4.11,2839.42,34,0,Harangi_2011_1005-MAR-2011
838,Harangi,2011,10,06-MAR-2011,4.11,2839.43,34,0,Harangi_2011_1006-MAR-2011
839,Harangi,2011,10,07-MAR-2011,4.11,2839.43,22,0,Harangi_2011_1007-MAR-2011
840,Harangi,2011,10,08-MAR-2011,4.11,2839.43,22,0,Harangi_2011_1008-MAR-2011
841,Harangi,2011,10,09-MAR-2011,4.11,2839.44,23,0,Harangi_2011_1009-MAR-2011
842,Harangi,2011,10,10-MAR-2011,4.11,2839.43,29,0,Harangi_2011_1010-MAR-2011
843,Harangi,2011,10,11-MAR-2011,4.11,2839.43,29,0,Harangi_2011_1011-MAR-2011
928,Harangi,2011,11,12-MAR-2011,4.11,2839.43,29,0,Harangi_2011_1112-MAR-2011
929,Harangi,2011,11,13-MAR-2011,4.11,2839.43,29,0,Harangi_2011_1113-MAR-2011
930,Harangi,2011,11,14-MAR-2011,4.11,2839.43,29,0,Harangi_2011_1114-MAR-2011
931,Harangi,2011,11,15-MAR-2011,4.11,2839.43,31,0,Harangi_2011_1115-MAR-2011
932,Harangi,2011,11,16-MAR-2011,4.11,2839.44,34,0,Harangi_2011_1116-MAR-2011
933,Harangi,2011,11,17-MAR-2011,4.11,2839.41,36,50,Harangi_2011_1117-MAR-2011
934,Harangi,2011,11,18-MAR-2011,4.10,2839.39,32,40,Harangi_2011_1118-MAR-2011
1019,Harangi,2011,12,19-MAR-2011,4.10,2839.36,20,40,Harangi_2011_1219-MAR-2011
1020,Harangi,2011,12,20-MAR-2011,4.09,2839.33,20,40,Harangi_2011_1220-MAR-2011
1021,Harangi,2011,12,21-MAR-2011,4.09,2839.30,14,40,Harangi_2011_1221-MAR-2011
1022,Harangi,2011,12,22-MAR-2011,4.09,2839.28,27,40,Harangi_2011_1222-MAR-2011
1023,Harangi,2011,12,23-MAR-2011,4.09,2839.26,32,40,Harangi_2011_1223-MAR-2011
1024,Harangi,2011,12,24-MAR-2011,4.09,2839.24,32,40,Harangi_2011_1224-MAR-2011
1025,Harangi,2011,12,25-MAR-2011,4.09,2839.22,32,40,Harangi_2011_1225-MAR-2011
1110,Harangi,2011,13,26-MAR-2011,4.08,2839.20,32,40,Harangi_2011_1326-MAR-2011
1111,Harangi,2011,13,27-MAR-2011,4.08,2839.18,32,40,Harangi_2011_1327-MAR-2011
1112,Harangi,2011,13,28-MAR-2011,4.08,2839.16,38,40,Harangi_2011_1328-MAR-2011
1113,Harangi,2011,13,29-MAR-2011,4.08,2839.16,38,40,Harangi_2011_1329-MAR-2011
1114,Harangi,2011,13,30-MAR-2011,4.08,2839.14,23,50,Harangi_2011_1330-MAR-2011
1115,Harangi,2011,13,31-MAR-2011,4.08,2839.13,50,40,Harangi_2011_1331-MAR-2011
1116,Harangi,2011,13,01-APR-2011,4.08,2839.12,34,30,Harangi_2011_1301-APR-2011
1201,Harangi,2011,14,02-APR-2011,4.07,2839.05,57,125,Harangi_2011_1402-APR-2011
1202,Harangi,2011,14,03-APR-2011,4.05,2838.91,48,200,Harangi_2011_1403-APR-2011
1203,Harangi,2011,14,04-APR-2011,4.04,2838.75,24,200,Harangi_2011_1404-APR-2011
1204,Harangi,2011,14,05-APR-2011,4.02,2838.59,24,200,Harangi_2011_1405-APR-2011
1205,Harangi,2011,14,06-APR-2011,4,2838.35,28,300,Harangi_2011_1406-APR-2011
1206,Harangi,2011,14,07-APR-2011,3.98,2838.16,38,250,Harangi_2011_1407-APR-2011
1207,Harangi,2011,14,08-APR-2011,3.95,2837.91,15,300,Harangi_2011_1408-APR-2011
1292,Harangi,2011,15,09-APR-2011,3.92,2837.67,27,300,Harangi_2011_1509-APR-2011
1293,Harangi,2011,15,10-APR-2011,3.91,2837.50,17,200,Harangi_2011_1510-APR-2011
1294,Harangi,2011,15,11-APR-2011,3.88,2837.20,10,350,Harangi_2011_1511-APR-2011
1295,Harangi,2011,15,12-APR-2011,3.86,2837.08,27,150,Harangi_2011_1512-APR-2011
1296,Harangi,2011,15,13-APR-2011,3.83,2836.75,24,400,Harangi_2011_1513-APR-2011
1297,Harangi,2011,15,14-APR-2011,3.81,2836.54,88,325,Harangi_2011_1514-APR-2011
1298,Harangi,2011,15,15-APR-2011,3.79,2836.33,63,300,Harangi_2011_1515-APR-2011
1383,Harangi,2011,16,16-APR-2011,3.76,2836.12,44,350,Harangi_2011_1616-APR-2011
1384,Harangi,2011,16,17-APR-2011,3.74,2835.91,68,300,Harangi_2011_1617-APR-2011
1385,Harangi,2011,16,18-APR-2011,3.73,2835.80,38,150,Harangi_2011_1618-APR-2011
1386,Harangi,2011,16,19-APR-2011,3.73,2835.82,44,0,Harangi_2011_1619-APR-2011
1387,Harangi,2011,16,20-APR-2011,3.74,2835.85,51,0,Harangi_2011_1620-APR-2011
1388,Harangi,2011,16,21-APR-2011,3.74,2835.90,75,0,Harangi_2011_1621-APR-2011
1389,Harangi,2011,16,22-APR-2011,3.76,2836.07,136,0,Harangi_2011_1622-APR-2011
1474,Harangi,2011,17,23-APR-2011,3.77,2836.15,112,0,Harangi_2011_1723-APR-2011
1475,Harangi,2011,17,24-APR-2011,3.77,2836.21,93,0,Harangi_2011_1724-APR-2011
1476,Harangi,2011,17,25-APR-2011,3.79,2836.33,160,0,Harangi_2011_1725-APR-2011
1477,Harangi,2011,17,26-APR-2011,3.79,2836.38,75,0,Harangi_2011_1726-APR-2011
1478,Harangi,2011,17,27-APR-2011,3.79,2836.40,39,0,Harangi_2011_1727-APR-2011
1479,Harangi,2011,17,28-APR-2011,3.79,2836.41,27,0,Harangi_2011_1728-APR-2011
1480,Harangi,2011,17,29-APR-2011,3.79,2836.42,27,0,Harangi_2011_1729-APR-2011
1565,Harangi,2011,18,30-APR-2011,3.79,2836.42,20,0,Harangi_2011_1830-APR-2011
1566,Harangi,2011,18,01-MAY-2011,3.80,2836.50,117,0,Harangi_2011_1801-MAY-2011
1567,Harangi,2011,18,02-MAY-2011,3.81,2836.54,63,0,Harangi_2011_1802-MAY-2011
1568,Harangi,2011,18,03-MAY-2011,3.81,2836.56,39,0,Harangi_2011_1803-MAY-2011
1569,Harangi,2011,18,04-MAY-2011,3.81,2836.57,27,0,Harangi_2011_1804-MAY-2011
1570,Harangi,2011,18,05-MAY-2011,3.81,2836.58,27,0,Harangi_2011_1805-MAY-2011
1571,Harangi,2011,18,06-MAY-2011,3.81,2836.59,27,0,Harangi_2011_1806-MAY-2011
1656,Harangi,2011,19,07-MAY-2011,3.81,2836.60,27,0,Harangi_2011_1907-MAY-2011
1657,Harangi,2011,19,08-MAY-2011,3.81,2836.60,20,0,Harangi_2011_1908-MAY-2011
1658,Harangi,2011,19,09-MAY-2011,3.81,2836.57,27,43,Harangi_2011_1909-MAY-2011
1659,Harangi,2011,19,10-MAY-2011,3.81,2836.55,27,43,Harangi_2011_1910-MAY-2011
1660,Harangi,2011,19,11-MAY-2011,3.81,2836.52,27,43,Harangi_2011_1911-MAY-2011
1661,Harangi,2011,19,12-MAY-2011,3.80,2836.49,27,43,Harangi_2011_1912-MAY-2011
1662,Harangi,2011,19,13-MAY-2011,3.80,2836.46,27,43,Harangi_2011_1913-MAY-2011
1747,Harangi,2011,20,14-MAY-2011,3.81,2836.56,216,75,Harangi_2011_2014-MAY-2011
1748,Harangi,2011,20,15-MAY-2011,3.81,2836.54,72,75,Harangi_2011_2015-MAY-2011
1749,Harangi,2011,20,16-MAY-2011,3.79,2836.42,50,175,Harangi_2011_2016-MAY-2011
1750,Harangi,2011,20,17-MAY-2011,3.78,2836.29,34,175,Harangi_2011_2017-MAY-2011
1751,Harangi,2011,20,18-MAY-2011,3.78,2836.24,105,150,Harangi_2011_2018-MAY-2011
1752,Harangi,2011,20,19-MAY-2011,3.78,2836.23,100,100,Harangi_2011_2019-MAY-2011
1753,Harangi,2011,20,20-MAY-2011,3.78,2836.24,77,50,Harangi_2011_2020-MAY-2011
1838,Harangi,2011,21,21-MAY-2011,3.78,2836.24,37,10,Harangi_2011_2121-MAY-2011
1839,Harangi,2011,21,22-MAY-2011,3.78,2836.24,37,10,Harangi_2011_2122-MAY-2011
1840,Harangi,2011,21,23-MAY-2011,3.78,2836.26,27,0,Harangi_2011_2123-MAY-2011
1841,Harangi,2011,21,24-MAY-2011,3.78,2836.26,20,0,Harangi_2011_2124-MAY-2011
1842,Harangi,2011,21,25-MAY-2011,3.78,2836.27,33,0,Harangi_2011_2125-MAY-2011
1843,Harangi,2011,21,26-MAY-2011,3.78,2836.32,75,0,Harangi_2011_2126-MAY-2011
1844,Harangi,2011,21,27-MAY-2011,3.79,2836.33,27,0,Harangi_2011_2127-MAY-2011
1920,Harangi,2011,22,28-MAY-2011,3.79,2836.33,15,0,Harangi_2011_2228-MAY-2011
1921,Harangi,2011,22,29-MAY-2011,3.79,2836.39,87,0,Harangi_2011_2229-MAY-2011
1922,Harangi,2011,22,30-MAY-2011,3.79,2836.40,27,0,Harangi_2011_2230-MAY-2011
1923,Harangi,2011,22,31-MAY-2011,6.34,2836.40,15,0,Harangi_2011_2231-MAY-2011
1990,Harangi,2011,23,01-JUN-2011,3.80,2836.46,15,0,Harangi_2011_2301-JUN-2011
1991,Harangi,2011,23,02-JUN-2011,3.79,2836.41,27,0,Harangi_2011_2302-JUN-2011
1992,Harangi,2011,23,03-JUN-2011,3.80,2836.45,63,0,Harangi_2011_2303-JUN-2011
1993,Harangi,2011,23,04-JUN-2011,3.81,2836.58,172,0,Harangi_2011_2304-JUN-2011
1994,Harangi,2011,23,05-JUN-2011,3.82,2836.65,100,0,Harangi_2011_2305-JUN-2011
1995,Harangi,2011,23,06-JUN-2011,3.84,2836.82,220,0,Harangi_2011_2306-JUN-2011
1996,Harangi,2011,23,07-JUN-2011,3.85,2836.98,208,0,Harangi_2011_2307-JUN-2011
1997,Harangi,2011,23,08-JUN-2011,3.87,2837.13,196,0,Harangi_2011_2308-JUN-2011
1998,Harangi,2011,23,09-JUN-2011,3.89,2837.38,316,0,Harangi_2011_2309-JUN-2011
1999,Harangi,2011,23,10-JUN-2011,3.91,2837.52,184,0,Harangi_2011_2310-JUN-2011
2111,Harangi,2011,24,11-JUN-2011,3.93,2837.69,220,0,Harangi_2011_2411-JUN-2011
2112,Harangi,2011,24,12-JUN-2011,3.95,2837.91,280,0,Harangi_2011_2412-JUN-2011
2113,Harangi,2011,24,13-JUN-2011,4,2838.36,557,0,Harangi_2011_2413-JUN-2011
2114,Harangi,2011,24,14-JUN-2011,4.05,2838.84,593,0,Harangi_2011_2414-JUN-2011
2115,Harangi,2011,24,15-JUN-2011,4.13,2839.64,978,0,Harangi_2011_2415-JUN-2011
2116,Harangi,2011,24,16-JUN-2011,4.18,2840.16,641,0,Harangi_2011_2416-JUN-2011
2117,Harangi,2011,24,17-JUN-2011,4.23,2840.61,557,0,Harangi_2011_2417-JUN-2011
2202,Harangi,2011,25,18-JUN-2011,4.35,2841.74,1375,0,Harangi_2011_2518-JUN-2011
2203,Harangi,2011,25,19-JUN-2011,4.47,2842.95,1507,0,Harangi_2011_2519-JUN-2011
2204,Harangi,2011,25,20-JUN-2011,4.53,2843.52,702,0,Harangi_2011_2520-JUN-2011
2205,Harangi,2011,25,21-JUN-2011,4.56,2843.82,377,0,Harangi_2011_2521-JUN-2011
2206,Harangi,2011,25,22-JUN-2011,4.60,2844.06,387,0,Harangi_2011_2522-JUN-2011
2207,Harangi,2011,25,23-JUN-2011,4.65,2844.32,686,0,Harangi_2011_2523-JUN-2011
2208,Harangi,2011,25,24-JUN-2011,4.77,2844.86,1407,0,Harangi_2011_2524-JUN-2011
2293,Harangi,2011,26,25-JUN-2011,4.95,2845.64,2025,0,Harangi_2011_2625-JUN-2011
2294,Harangi,2011,26,26-JUN-2011,5.39,2847.62,5117,0,Harangi_2011_2626-JUN-2011
2295,Harangi,2011,26,27-JUN-2011,5.73,2849.17,4004,0,Harangi_2011_2627-JUN-2011
2296,Harangi,2011,26,28-JUN-2011,6.32,2851.79,6761,0,Harangi_2011_2628-JUN-2011
2297,Harangi,2011,26,29-JUN-2011,6.68,2853.41,4184,0,Harangi_2011_2629-JUN-2011
2298,Harangi,2011,26,30-JUN-2011,6.93,2854.35,2432,0,Harangi_2011_2630-JUN-2011
2299,Harangi,2011,26,01-JUL-2011,7.16,2855.04,2724,0,Harangi_2011_2601-JUL-2011
2384,Harangi,2011,27,02-JUL-2011,7.40,2855.74,2763,0,Harangi_2011_2702-JUL-2011
2385,Harangi,2011,27,03-JUL-2011,7.50,2856.03,2357,1200,Harangi_2011_2703-JUL-2011
2386,Harangi,2011,27,04-JUL-2011,7.47,2855.94,1469,1800,Harangi_2011_2704-JUL-2011
2387,Harangi,2011,27,05-JUL-2011,7.47,2855.94,1514,1500,Harangi_2011_2705-JUL-2011
2388,Harangi,2011,27,06-JUL-2011,7.50,2856.04,1906,1500,Harangi_2011_2706-JUL-2011
2389,Harangi,2011,27,07-JUL-2011,7.52,2856.10,2649,2400,Harangi_2011_2707-JUL-2011
2390,Harangi,2011,27,08-JUL-2011,7.49,2856,1993,2370,Harangi_2011_2708-JUL-2011
2475,Harangi,2011,28,09-JUL-2011,7.50,2856.05,2210,2000,Harangi_2011_2809-JUL-2011
2476,Harangi,2011,28,10-JUL-2011,7.50,2856.04,1882,1900,Harangi_2011_2810-JUL-2011
2477,Harangi,2011,28,11-JUL-2011,7.54,2856.15,1652,1200,Harangi_2011_2811-JUL-2011
2478,Harangi,2011,28,12-JUL-2011,7.54,2856.15,1271,1200,Harangi_2011_2812-JUL-2011
2479,Harangi,2011,28,13-JUL-2011,7.57,2856.26,1702,1250,Harangi_2011_2813-JUL-2011
2480,Harangi,2011,28,14-JUL-2011,7.55,2856.19,1332,1585,Harangi_2011_2814-JUL-2011
2481,Harangi,2011,28,15-JUL-2011,7.57,2856.26,4465,4170,Harangi_2011_2815-JUL-2011
2559,Harangi,2011,29,16-JUL-2011,7.52,2856.10,6062,6667,Harangi_2011_2916-JUL-2011
2560,Harangi,2011,29,17-JUL-2011,7.62,2856.39,8032,6875,Harangi_2011_2917-JUL-2011
2561,Harangi,2011,29,18-JUL-2011,7.42,2855.81,6135,8385,Harangi_2011_2918-JUL-2011
2562,Harangi,2011,29,19-JUL-2011,7.67,2856.56,9960,5100,Harangi_2011_2919-JUL-2011
2563,Harangi,2011,29,20-JUL-2011,7.56,2856.23,7937,9208,Harangi_2011_2920-JUL-2011
2564,Harangi,2011,29,21-JUL-2011,7.67,2856.55,6661,5386,Harangi_2011_2921-JUL-2011
2565,Harangi,2011,29,22-JUL-2011,7.65,2856.50,6226,6400,Harangi_2011_2922-JUL-2011
2650,Harangi,2011,30,23-JUL-2011,7.61,2856.37,6012,6500,Harangi_2011_3023-JUL-2011
2651,Harangi,2011,30,24-JUL-2011,7.70,2856.63,7340,6300,Harangi_2011_3024-JUL-2011
2652,Harangi,2011,30,25-JUL-2011,7.68,2856.57,8187,8400,Harangi_2011_3025-JUL-2011
2653,Harangi,2011,30,26-JUL-2011,7.50,2856.03,4750,6850,Harangi_2011_3026-JUL-2011
2654,Harangi,2011,30,27-JUL-2011,7.43,2855.85,3517,4200,Harangi_2011_3027-JUL-2011
2655,Harangi,2011,30,28-JUL-2011,7.69,2856.61,4214,1215,Harangi_2011_3028-JUL-2011
2656,Harangi,2011,30,29-JUL-2011,7.74,2856.75,2670,2100,Harangi_2011_3029-JUL-2011
2741,Harangi,2011,31,30-JUL-2011,7.67,2856.54,1300,2100,Harangi_2011_3130-JUL-2011
2742,Harangi,2011,31,31-JUL-2011,7.81,2856.95,3478,1850,Harangi_2011_3131-JUL-2011
2743,Harangi,2011,31,01-AUG-2011,7.57,2856.24,2576,5335,Harangi_2011_3101-AUG-2011
2744,Harangi,2011,31,02-AUG-2011,7.66,2856.52,3519,2400,Harangi_2011_3102-AUG-2011
2745,Harangi,2011,31,03-AUG-2011,7.88,2857.16,6208,3679,Harangi_2011_3103-AUG-2011
2746,Harangi,2011,31,04-AUG-2011,7.82,2856.98,7017,7700,Harangi_2011_3104-AUG-2011
2747,Harangi,2011,31,05-AUG-2011,7.88,2857.18,8505,7700,Harangi_2011_3105-AUG-2011
2832,Harangi,2011,32,06-AUG-2011,7.98,2857.45,8880,7800,Harangi_2011_3206-AUG-2011
2833,Harangi,2011,32,07-AUG-2011,7.62,2856.40,9031,13122,Harangi_2011_3207-AUG-2011
2834,Harangi,2011,32,08-AUG-2011,7.55,2856.18,10485,11325,Harangi_2011_3208-AUG-2011
2835,Harangi,2011,32,09-AUG-2011,7.33,2855.54,8153,10637,Harangi_2011_3209-AUG-2011
2836,Harangi,2011,32,10-AUG-2011,7.41,2855.79,5376,4375,Harangi_2011_3210-AUG-2011
2837,Harangi,2011,32,11-AUG-2011,7.67,2856.56,6130,3092,Harangi_2011_3211-AUG-2011
2838,Harangi,2011,32,12-AUG-2011,7.87,2857.14,5494,3200,Harangi_2011_3212-AUG-2011
2923,Harangi,2011,33,13-AUG-2011,8.02,2857.57,4768,3062,Harangi_2011_3313-AUG-2011
2924,Harangi,2011,33,14-AUG-2011,7.93,2857.32,4358,5315,Harangi_2011_3314-AUG-2011
2925,Harangi,2011,33,15-AUG-2011,7.78,2856.87,3166,4906,Harangi_2011_3315-AUG-2011
2926,Harangi,2011,33,16-AUG-2011,7.87,2857.14,3240,1700,Harangi_2011_3316-AUG-2011
2927,Harangi,2011,33,17-AUG-2011,7.97,2857.44,2747,1550,Harangi_2011_3317-AUG-2011
2928,Harangi,2011,33,18-AUG-2011,8.04,2857.64,2455,1650,Harangi_2011_3318-AUG-2011
2929,Harangi,2011,33,19-AUG-2011,8.10,2857.83,2416,1650,Harangi_2011_3319-AUG-2011
3014,Harangi,2011,34,20-AUG-2011,8.16,2857.98,2260,1650,Harangi_2011_3420-AUG-2011
3015,Harangi,2011,34,21-AUG-2011,8.24,2858.22,2612,1650,Harangi_2011_3421-AUG-2011
3016,Harangi,2011,34,22-AUG-2011,8.39,2858.66,3395,1650,Harangi_2011_3422-AUG-2011
3017,Harangi,2011,34,23-AUG-2011,8.45,2858.86,2343,1538,Harangi_2011_3423-AUG-2011
3018,Harangi,2011,34,24-AUG-2011,8.44,2858.83,1405,2333,Harangi_2011_3424-AUG-2011
3019,Harangi,2011,34,25-AUG-2011,8.44,2858.81,2000,2056,Harangi_2011_3425-AUG-2011
3020,Harangi,2011,34,26-AUG-2011,8.42,2858.75,1799,2012,Harangi_2011_3426-AUG-2011
3105,Harangi,2011,35,27-AUG-2011,8.44,2858.81,2162,1905,Harangi_2011_3527-AUG-2011
3106,Harangi,2011,35,28-AUG-2011,8.42,2858.75,2529,2742,Harangi_2011_3528-AUG-2011
3107,Harangi,2011,35,29-AUG-2011,8.41,2858.73,2594,2650,Harangi_2011_3529-AUG-2011
3108,Harangi,2011,35,30-AUG-2011,8.37,2858.60,3337,3824,Harangi_2011_3530-AUG-2011
3109,Harangi,2011,35,31-AUG-2011,8.44,2858.81,4562,3717,Harangi_2011_3531-AUG-2011
3110,Harangi,2011,35,01-SEP-2011,8.33,2858.51,4271,5423,Harangi_2011_3501-SEP-2011
3111,Harangi,2011,35,02-SEP-2011,8.12,2857.88,5960,8405,Harangi_2011_3502-SEP-2011
3168,Harangi,2011,36,03-SEP-2011,8.29,2858.37,7542,5600,Harangi_2011_3603-SEP-2011
3169,Harangi,2011,36,04-SEP-2011,8.12,2857.87,6364,8300,Harangi_2011_3604-SEP-2011
3170,Harangi,2011,36,05-SEP-2011,8.23,2858.19,7226,5950,Harangi_2011_3605-SEP-2011
3171,Harangi,2011,36,06-SEP-2011,8.23,2858.21,6039,5938,Harangi_2011_3606-SEP-2011
3172,Harangi,2011,36,07-SEP-2011,8.26,2858.29,3803,3467,Harangi_2011_3607-SEP-2011
3173,Harangi,2011,36,08-SEP-2011,8.26,2858.30,3250,3188,Harangi_2011_3608-SEP-2011
3174,Harangi,2011,36,09-SEP-2011,8.25,2858.26,2866,3000,Harangi_2011_3609-SEP-2011
3259,Harangi,2011,37,10-SEP-2011,8.31,2858.44,2763,2035,Harangi_2011_3710-SEP-2011
3260,Harangi,2011,37,11-SEP-2011,8.36,2858.58,2938,2367,Harangi_2011_3711-SEP-2011
3261,Harangi,2011,37,12-SEP-2011,8.34,2858.54,2472,2606,Harangi_2011_3712-SEP-2011
3262,Harangi,2011,37,13-SEP-2011,8.35,2858.56,2465,2363,Harangi_2011_3713-SEP-2011
3263,Harangi,2011,37,14-SEP-2011,8.36,2858.58,2480,2363,Harangi_2011_3714-SEP-2011
3264,Harangi,2011,37,15-SEP-2011,8.36,2858.58,2280,2257,Harangi_2011_3715-SEP-2011
3265,Harangi,2011,37,16-SEP-2011,8.34,2858.52,4216,3252,Harangi_2011_3716-SEP-2011
3355,Harangi,2011,38,17-SEP-2011,8.34,2858.52,3681,4833,Harangi_2011_3817-SEP-2011
3356,Harangi,2011,38,18-SEP-2011,8.33,2858.51,2892,2908,Harangi_2011_3818-SEP-2011
